rastr,decstr,st_pmra,st_pmraerr1,st_pmralim,st_pmdec,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeplim,pl_rade,pl_radeerr1,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmaglim,st_dist,st_distlim,st_teff,st_tefferr1,st_tefflim,st_logg,st_loggerr1,st_logglim,st_raderr1,st_radlim,tfopwg_disp_APC,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC
54961.48,62.71825833333334,-9.674,0.103,0.0,-20.267,0.0,2459690.597,0.00012,0,2.0685871,1e-06,0,0.598,,0,38060.0,1.17599,0,12.5176,0.383319,0,6.13725,438.0,14.5982,0.007,0,97.0798,0,3162.0,157.0,0,4.92,,0,0.01,0,0.0,0.0,0.0,1.0,0.0,0.0
69892.7,22.124661111111113,-0.175,0.044,0.0,-1.93,0.0,2459446.349,0.003303,0,2.7340756,4.28e-05,0,1.994,0.406,0,1700.0,6.14981,0,9.45026,0.713606,0,2179.86,1903.0,11.4416,0.013,0,656.146,0,8524.0,186.4,0,4.06,0.07,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
24285.3,-35.342647222222226,-3.7,1.3,0.0,-11.9,0.0,2458470.738,0.000249,0,18.0892103,8.4e-06,0,2.5607235,0.0247519,0,5526.715877,39.722977,0,22.2024283,4.0171475,0,221.7006105,984.1503966,8.2488,0.006,0,163.677,0,7403.0,211.0,0,4.13809,1.60578,0,,0,1.0,0.0,0.0,0.0,0.0,0.0
72016.06,22.162091666666665,-0.39,0.024,0.0,-2.724,0.0,2459446.036,0.003758,0,1.0513177,0.0002454,0,2.562,0.235,0,5720.0,6.79412,0,16.1359,0.903504,0,13073.2,2978.0,12.7655,0.017,0,1229.65,0,7529.0,181.4,0,3.98,0.08,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
73676.35,48.31859722222222,-4.1,2.1,0.0,-5.2,0.0,2459827.011,0.003915,0,4.3108587,3.4e-05,0,3.486,0.446,0,1020.0,1.39521,0,4.50948,,0,836.11,,10.7988,0.006,0,295.41,0,6358.0,,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
73908.65,48.23215277777778,-3.063,0.037,0.0,-10.635,0.0,2459822.946,0.004309,0,5.0135727,3.53e-05,0,4.396,0.31,0,3520.0,206.105,0,9.19425,2.51141,0,635.189,1398.0,12.4603,0.02,0,612.204,0,5930.0,178.1,0,4.08,0.08,0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0
71970.93,41.742075,-8.779,0.058,0.0,-17.725,0.0,2459442.295,0.002718,0,3.4100261,1.98e-05,0,2.233,0.265,0,5200.0,8.13195,0,7.9526,0.515343,0,406.598,1251.0,12.2794,0.006,0,437.517,0,6109.0,170.1,0,4.43,0.08,0,0.05,0,0.0,0.0,0.0,1.0,0.0,0.0
41914.74,72.26534444444444,-79.367,0.033,0.0,-37.06,0.0,2459628.26,0.002821,0,6.1313492,3.41e-05,0,2.447,0.266,0,3730.0,5.00004,0,4.7793,,0,39.468,698.0,13.1293,0.006,0,245.857,0,4310.0,122.0,0,4.5,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
50375.06,74.07326111111111,2.941,0.033,0.0,-17.332,0.0,2459618.541,0.002518,0,12.5951009,5.64e-05,0,0.876,0.292,0,4280.0,78.6774,0,8.14346,1.16273,0,2.98815,366.0,12.9179,0.006,0,486.898,0,5251.0,125.3,0,4.32,0.09,0,0.06,0,0.0,0.0,0.0,1.0,0.0,0.0
75162.01,25.502872222222223,-1.847,0.055,0.0,-4.908,0.0,2459444.189,0.002229,0,2.3612205,1.41e-05,0,2.303,0.426,0,2410.0,4.98762,0,13.5272,1.02318,0,875.429,1515.0,11.7163,0.009,0,749.716,0,5766.0,133.5,0,3.59,0.08,0,0.16,0,1.0,0.0,0.0,0.0,0.0,0.0
73948.61,58.09546111111111,7.332,0.032,0.0,9.611,0.0,2459829.069,0.003995,0,15.9929608,8.77e-05,0,3.747,0.601,0,7870.0,563.413,0,13.4988,,0,53.3959,753.0,13.233,0.01,0,876.326,0,6132.0,122.0,0,4.13,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
70994.08,66.571375,-8.349,0.111,0.0,-35.871,0.0,2459825.576,6.8e-05,0,0.435435,7e-07,0,1.0529945,0.0089315,0,104138.5603,1055.2979,0,17.9748711,8.748386,0,252.7287521,1016.912095,14.9343,0.007,0,166.421,0,3349.0,157.0,0,4.84,,0,0.0118038,0,0.0,0.0,0.0,0.0,0.0,1.0
65577.7,47.33620555555556,-16.29,0.039,0.0,-3.71,0.0,2459428.85,0.003291,0,16.0104634,0.0001066,0,2.151,0.388,0,7450.0,14.7343,0,8.86029,0.745059,0,14.2918,541.0,12.485,0.006,0,440.9,0,5733.4,169.6,0,4.42,0.09,0,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0
25201.48,11.043247222222222,-9.928,0.054,0.0,-46.202,0.0,2458469.696,,0,3.5248693,,0,3.1475424,,0,24987.79925,,0,9.045877,1.5458469,0,53.1308724,688.5833009,13.3675,0.006,0,192.351,0,3965.0,147.0,0,4.68568,0.375183,0,0.1,0,0.0,0.0,0.0,1.0,0.0,0.0
75086.58,38.329750000000004,-0.344,0.043,0.0,-8.26,0.0,2459440.705,0.003864,0,9.0165933,8.47e-05,0,2.886,0.481,0,2650.0,6.45437,0,9.81811,1.03746,0,145.183,967.0,11.1568,0.011,0,537.068,0,6543.2,284.3,0,4.02,0.14,0,0.17,0,0.0,0.0,0.0,0.0,0.0,1.0
72351.59,51.85692777777778,-1.737,0.035,0.0,-5.958,0.0,2459825.473,0.002638,0,5.5047275,5.04e-05,0,4.025,0.606,0,7530.0,14.9757,0,12.7051,,0,448.634,1282.0,13.1569,0.007,0,875.436,0,5865.0,123.0,0,4.13,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
64759.63,49.54973888888889,-3.442,0.026,0.0,-16.003,0.0,2459742.132,0.001912,0,1.392516,5.9e-06,0,1.209,0.168,0,4390.0,7.97118,0,9.7757,,0,769.854,1467.0,13.1137,0.007,0,892.373,0,6082.0,122.0,0,4.17,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
69009.11,52.28804722222222,-4.527,0.057,0.0,0.688,0.0,2459831.192,0.002331,0,6.949428,2.77e-05,0,2.725,0.207,0,3050.0,2.79174,0,9.02158,0.508686,0,208.013,1058.0,11.7513,0.009,0,624.699,0,6817.0,241.6,0,4.18,0.09,0,0.07,0,0.0,0.0,0.0,1.0,0.0,0.0
71699.61,36.16288333333333,-0.225,0.031,0.0,-1.12,0.0,2459444.106,0.003595,0,2.0327015,1.6e-05,0,2.019,0.313,0,13040.0,41.7824,0,21.5462,,0,1195.69,1638.0,13.4842,0.009,0,1430.26,0,6555.0,122.0,0,4.03,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
81832.59,-0.16144999999999995,-52.251,0.046,0.0,-82.905,0.0,2459469.314,0.002216,0,4.3852176,0.0016486,0,2.188,0.217,0,18080.0,25.012,0,10.2627,1.06479,0,41.2399,705.0,12.9354,0.006,0,187.506,0,4076.0,121.0,0,4.49,0.12,0,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0
728.44,-3.3870416666666667,4.499,0.06,0.0,8.319,0.0,2459469.123,0.002513,0,3.2988824,0.0006811,0,2.352,0.273,0,11160.0,13.8825,0,9.7209,,0,358.69,1212.0,13.1789,0.007,0,533.065,0,5735.0,122.0,0,4.54,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
78729.28,-7.5803361111111105,-8.674,0.105,0.0,-29.594,0.0,2459468.059,0.000974,0,4.1976789,0.0004518,0,3.829,0.148,0,6960.0,1.35734,0,14.6667,1.01501,0,713.476,1439.0,10.7217,0.008,0,357.584,0,6058.0,176.0,0,4.02,0.1,0,0.12,0,1.0,0.0,0.0,0.0,0.0,0.0
78652.6,-7.364052777777778,-24.523,0.07,0.0,-57.103,0.0,2459465.892,0.000677,0,3.8123614,0.000504,0,2.565,0.134,0,18330.0,9.18044,0,11.0835,0.817706,0,138.253,955.0,12.2037,0.006,0,215.501,0,4780.0,124.6,0,4.5,0.09,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
182.42,-6.213583333333333,-37.259,0.112,0.0,-42.057,0.0,2459469.615,0.003287,0,3.4411264,5.87e-05,0,2.669,0.38,0,2660.0,5.20773,0,4.89568,0.367884,0,341.303,1197.0,11.8884,0.006,0,258.455,0,5244.0,125.6,0,4.44,0.09,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
24061.43,16.588794444444442,-2.492,0.138,0.0,-189.117,0.0,2458468.496,0.002003,0,1.665878,0.000283,0,4.956738,0.144742,0,85643.9861,2600.0479,0,6.98229,5.428897,0,10.9121139,463.5504123,14.1396,0.008,0,63.0507,0,3021.0,97.0,0,5.10725,0.532457,0,0.038,0,0.0,0.0,0.0,1.0,0.0,0.0
82397.65,0.1683472222222222,16.383,2.235,0.0,-18.795,0.0,2459469.16,0.00391,0,2.5688104,0.0012034,0,2.198,0.304,0,9670.0,30.7877,0,,,0,,,13.491,0.02,0,,0,,,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
81295.97,-10.636761111111111,-2.923,0.075,0.0,20.448,0.0,2459467.596,0.002016,0,2.3007511,0.0004842,0,1.35,0.229,0,2390.0,6.72504,0,6.24136,0.470327,0,256.685,1115.0,10.8921,0.009,0,236.736,0,5603.0,128.2,0,4.27,0.08,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
82613.37,-7.880252777777778,-8.702,0.1,0.0,-6.868,0.0,2459469.424,0.002998,0,2.0231137,0.0006929,0,1.133,0.304,0,44030.0,913.133,0,13.4378,2.00141,0,35.677,680.0,14.8951,0.008,0,337.095,0,3767.0,157.0,0,4.66,0.01,0,0.02,0,0.0,0.0,0.0,0.0,0.0,1.0
85398.88,-1.9549055555555555,-16.78,0.113,0.0,0.39,0.0,2459466.497,0.000968,0,2.9304371,0.0002822,0,1.73,0.087,0,50830.0,33.6627,0,11.8933,,0,31.8905,662.0,13.9766,0.006,0,162.229,0,3692.0,122.0,0,4.77,,0,,0,0.0,1.0,0.0,0.0,0.0,0.0
84352.25,4.454897222222223,35.253,1.036,0.0,-33.422,0.0,2459470.435,0.001466,0,5.6707432,0.0007223,0,2.294,0.223,0,7770.0,5.88352,0,,,0,97.4725,,11.861,0.019,0,269.595,0,5462.7,,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
83829.34,-8.564308333333333,53.06,2.0,0.0,-142.85,0.0,2459467.507,0.001082,0,4.3023572,0.0005371,0,1.579,0.102,0,30080.0,24.7973,0,10.2749,0.483136,0,11.1055,508.0,13.0176,0.007,0,140.9938,0,3504.0,157.0,0,4.67,0.01,0,0.02,0,1.0,0.0,0.0,0.0,0.0,0.0
78954.79,0.9374083333333334,44.386,0.045,0.0,-7.432,0.0,2459820.898,0.000548,0,1.7386091,3.7e-06,0,1.691,0.07,0,18980.0,608.095,0,10.8015,2.15843,0,444.5,1279.0,12.4323,0.007,0,271.346,0,5362.8,134.0,0,4.65,0.09,0,0.05,0,0.0,0.0,0.0,1.0,0.0,0.0
81552.53,1.6882583333333334,-5.816,0.065,0.0,-8.582,0.0,2459851.451,0.001501,0,3.3014986,1.99e-05,0,2.106,0.195,0,5640.0,283.047,0,11.7342,0.775075,0,426.381,1265.0,12.2411,0.008,0,670.528,0,6311.9,140.0,0,4.16,0.09,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
79452.35,-1.6029,13.1,0.053,0.0,-25.38,0.0,2459818.889,0.001874,0,2.6831464,1.79e-05,0,1.952,0.178,0,14010.0,812.472,0,12.7073,,0,262.791,1121.0,13.4476,0.008,0,553.486,0,5348.0,122.0,0,4.38,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
86331.23,-3.0388666666666664,23.141,0.104,0.0,2.406,0.0,2459465.672,0.001788,0,2.5792489,0.000432,0,0.528,0.387,0,7090.0,3946.54,0,19.2523,7.63589,0,56.7896,764.0,12.3913,0.007,0,407.758,0,5452.0,130.5,0,4.34,0.08,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
24819.08,12.881577777777778,13.682,0.083,0.0,-62.577,0.0,2458470.203,0.000649,0,6.3875739,4.7e-06,0,2.5660579,0.0870855,0,23994.29604,539.49713,0,8.6121163,0.3353539,0,14.2590446,495.6126203,13.5287,0.008,0,148.762,0,3688.0,69.0,0,4.78199,0.354944,0,0.0163464,0,0.0,1.0,0.0,0.0,0.0,0.0
85555.47,0.45879722222222225,16.138,0.045,0.0,-44.052,0.0,2459470.418,0.000611,0,2.2623535,0.0001164,0,1.958,0.077,0,24470.0,7.29968,0,11.9692,1.11512,0,131.906,944.0,12.4559,0.006,0,162.51,0,4219.0,126.1,0,4.53,0.11,0,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0
3117.79,13.078372222222223,5.761,0.088,0.0,-5.445,0.0,2459494.147,0.001714,0,5.8588751,2.5e-05,0,3.581,0.201,0,2690.0,1.22771,0,12.1366,0.740487,0,429.794,1268.0,11.1893,0.007,0,629.161,0,6418.0,133.4,0,3.82,0.09,0,0.13,0,0.0,1.0,0.0,0.0,0.0,0.0
7739.81,8.0572,24.046,0.046,0.0,-24.591,0.0,2459490.634,0.001059,0,4.2417694,0.0002136,0,1.832,0.265,0,18430.0,18.7082,0,11.5903,,0,67.8153,799.0,13.0557,0.009,0,313.459,0,4794.0,122.0,0,4.51,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
2305.74,17.192788888888888,-4.001,0.041,0.0,-10.96,0.0,2459869.503,0.002791,0,9.809558,5.05e-05,0,1.924,0.52,0,7631.0,737.528,0,12.8969,,0,52.7617,750.0,13.101,0.007,0,955.654,0,6480.0,122.0,0,4.27,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
2897.46,6.918222222222223,24.866,0.062,0.0,-11.794,0.0,2459493.483,0.004325,0,3.7079439,0.0005716,0,2.259,0.421,0,7740.0,22.3327,0,8.08217,,0,203.091,1051.0,13.3526,0.007,0,472.687,0,5265.0,122.0,0,4.5,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
8779.63,15.890416666666667,16.073,0.039,0.0,-7.542,0.0,2459496.394,0.002735,0,4.4632038,0.0004147,0,3.659,0.27,0,7210.0,4.33745,0,11.6079,0.636508,0,545.343,1346.0,12.5679,0.012,0,566.267,0,5921.4,101.4,0,4.2,0.07,0,0.07,0,0.0,0.0,0.0,0.0,0.0,1.0
9961.75,6.461627777777778,,,,,,2459492.592,0.002434,0,5.3331348,3.51e-05,0,2.805,0.213,0,5670.0,6.06642,0,10.0196,0.689866,0,203.229,1051.0,12.985,0.024,0,655.851,0,5807.7,172.3,0,,,0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0
3812.77,9.913916666666667,38.216,0.077,0.0,-18.202,0.0,2459490.964,0.002984,0,5.2976347,0.0005887,0,1.711,0.217,0,3920.0,6.66271,0,4.00604,0.453098,0,19.2351,583.0,12.1314,0.007,0,105.824,0,4031.0,127.2,0,4.65,0.12,0,0.06,0,1.0,0.0,0.0,0.0,0.0,0.0
6960.3,0.1797861111111111,-11.379,0.124,0.0,-27.652,0.0,2459485.685,0.000818,0,8.34034,1.06e-05,0,3.176,0.352,0,7360.0,6.49971,0,16.0764,0.902475,0,206.357,1055.0,11.0208,0.007,0,360.412,0,5444.3,205.3,0,3.89,0.61,0,0.08,0,0.0,0.0,0.0,1.0,0.0,0.0
1071.3,14.498766666666667,32.034,0.07,0.0,-23.395,0.0,2459875.57,0.003187,0,6.4666483,6.7e-05,0,3.284,0.543,0,6916.0,407.029,0,8.02442,,0,166.169,1000.0,13.0427,0.007,0,500.708,0,5441.0,122.0,0,4.41,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
19947.94,15.555883333333334,-48.4,2.0,0.0,-52.05,0.0,2458468.847,0.002165,0,0.567995,0.000108,0,1.408867,0.400217,0,5208.552517,500.4922,0,2.671369,1.172365,0,185.0742346,940.7110382,13.8097,0.01,0,167.3049,0,3462.0,103.0,0,4.88307,0.464398,0,0.073,0,0.0,0.0,0.0,1.0,0.0,0.0
7243.93,20.02318888888889,32.719,0.044,0.0,-80.093,0.0,2459486.097,0.002754,0,11.2036244,0.0001002,0,3.039,0.516,0,5580.0,9.41919,0,6.17248,0.551891,0,19.2497,583.0,12.4887,0.006,0,188.541,0,4329.8,104.0,0,4.45,0.09,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
7760.02,21.451855555555554,1.225,0.068,0.0,-34.78,0.0,2459453.715,0.002369,0,39.0536929,0.0028443,0,2.239,0.394,0,32970.0,87.2476,0,13.5254,0.823376,0,0.431293,225.0,13.6546,0.007,0,243.32,0,3793.0,157.0,0,4.57,0.01,0,0.02,0,0.0,0.0,0.0,0.0,0.0,1.0
5058.16,4.531541666666667,0.498,0.084,0.0,-14.384,0.0,2459450.251,0.002575,0,46.1965072,0.0028349,0,3.718,0.332,0,8460.0,7.4646,0,8.33656,0.583623,0,3.59287,383.0,12.3207,0.008,0,321.637,0,5397.7,138.5,0,4.5,0.09,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
6893.18,8.857652777777778,13.36,0.059,0.0,-7.792,0.0,2459495.626,0.002091,0,3.2571037,0.0002755,0,2.5,0.198,0,15420.0,11.4319,0,13.21,,0,313.937,1172.0,13.4367,0.007,0,596.925,0,5442.9,52.5,0,4.38,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
2241.57,13.859072222222222,4.604,0.043,0.0,-16.103,0.0,2459879.837,0.001009,0,2.5351022,7.8e-06,0,2.251,0.149,0,13917.0,426.882,0,12.5634,,0,688.571,1427.0,13.0707,0.007,0,641.876,0,6143.0,122.0,0,4.46,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
5831.94,16.01872222222222,69.0,8.0,0.0,-82.0,0.0,2459493.47,1.9e-05,0,2.4704071,9e-07,0,0.948,,0,41450.0,1.13502,0,17.1677,0.838859,0,14.841,546.0,14.5597,0.008,0,,0,3333.0,157.0,0,4.8,0.01,0,0.02,0,0.0,0.0,0.0,0.0,0.0,1.0
22032.56,35.95804444444445,0.036,0.046,0.0,-3.94,0.0,2459496.567,0.003873,0,0.9997277,0.000313,0,1.574,0.258,0,4890.0,13.0813,0,10.9188,,0,2105.63,1887.0,13.0211,0.01,0,793.998,0,5849.8,24.8,0,4.05,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
9375.6,13.504227777777778,1.715,0.076,0.0,-0.939,0.0,2459489.51,0.002597,0,8.662046,0.0011555,0,3.278,0.274,0,7070.0,7.02394,0,11.1852,0.659868,0,119.291,920.0,12.5035,0.008,0,578.773,0,5981.3,111.8,0,4.24,0.08,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
3004.53,18.985772222222224,1.031,0.082,0.0,-4.968,0.0,2459881.552,0.00217,0,4.9583217,1.99e-05,0,5.223,0.435,0,5121.0,142.782,0,16.3815,1.0868,0,862.417,1509.0,12.1357,0.007,0,916.994,0,5801.0,128.1,0,3.64,0.09,0,0.16,0,0.0,0.0,0.0,0.0,0.0,1.0
8451.25,23.520441666666667,41.969,0.122,0.0,-86.743,0.0,2459884.042,0.003152,0,4.0785273,1.7e-05,0,1.561,0.553,0,4530.0,40.2943,0,3.74681,0.617629,0,38.7885,695.0,12.0828,0.006,0,61.171,0,3580.0,124.3,0,4.77,0.18,0,0.07,0,0.0,1.0,0.0,0.0,0.0,0.0
20419.21,11.562636111111113,23.368,0.061,0.0,-38.099,0.0,2458470.581,0.000461,0,2.32664,2.8e-06,0,1.6497284,0.2549551,0,7844.78312,275.52435,0,5.5911206,1.0404642,0,87.0961414,779.1471354,12.6785,0.007,0,135.047,0,3946.0,69.0,0,4.69039,0.330439,0,0.0186859,0,0.0,1.0,0.0,0.0,0.0,0.0
5434.58,17.254697222222223,0.653,0.072,0.0,-32.575,0.0,2459497.672,0.001696,0,0.3852177,1.3e-06,0,0.319,0.113,0,1260.0,40.6367,0,5.99543,0.941018,0,429.583,1268.0,11.422,0.007,0,275.255,0,5313.9,103.9,0,4.19,0.08,0,0.06,0,1.0,0.0,0.0,0.0,0.0,0.0
3764.52,20.050425,-7.432,0.072,0.0,-1.574,0.0,2459478.896,0.000652,0,10.1391591,2.81e-05,0,2.662,0.21,0,6450.0,3.41999,0,16.5118,0.820598,0,90.2977,858.0,10.7304,0.007,0,483.421,0,6584.3,100.6,0,3.96,0.09,0,0.09,0,0.0,0.0,0.0,1.0,0.0,0.0
1567.04,14.336427777777779,-10.731,0.093,0.0,6.675,0.0,2459872.581,0.00078,0,5.4233428,1.44e-05,0,4.975,0.131,0,13384.0,203.333,0,16.7305,0.914122,0,558.524,1354.0,12.0075,0.007,0,476.899,0,5790.0,129.3,0,4.15,0.08,0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0
2209.59,2.1307444444444443,-5.016,0.203,0.0,-7.926,0.0,2459497.679,0.002043,0,5.8049376,0.0004494,0,4.055,0.207,0,7130.0,2.69321,0,20.5615,2.09018,0,395.882,1242.0,12.2431,0.007,0,967.25,0,5978.2,110.4,0,3.73,0.11,0,0.24,0,1.0,0.0,0.0,0.0,0.0,0.0
8618.68,15.482955555555556,6.104,0.047,0.0,-16.544,0.0,2459488.483,0.001655,0,5.0269053,0.0003343,0,2.676,0.151,0,18460.0,8.8461,0,10.4869,,0,83.5964,842.0,13.1886,0.006,0,281.555,0,4738.0,122.0,0,4.57,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
7899.04,4.192316666666667,9.774,0.073,0.0,14.188,0.0,2459498.292,0.001351,0,15.057596,3.81e-05,0,1.385,0.269,0,5380.0,9.77274,0,7.19514,0.492223,0,8.48258,475.0,12.0261,0.007,0,339.049,0,5948.0,126.0,0,4.54,0.08,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
6348.88,10.2534,-7.1,4.3,0.0,-10.6,0.0,2459493.482,0.002157,0,3.133469,0.0002958,0,2.26,0.293,0,3000.0,2.99674,0,9.11145,,0,615.127,,11.7624,0.006,0,455.36,0,6312.9,,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
12247.02,12.435963888888889,23.34,0.07,0.0,-20.224,0.0,2459521.338,0.000663,0,4.6671176,1.76e-05,0,2.378,0.1,0,14940.0,4.08439,0,11.4089,0.654802,0,128.159,937.0,12.6345,0.006,0,235.121,0,5377.0,142.6,0,4.48,0.08,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
15670.41,27.167919444444447,-5.347,0.083,0.0,-16.312,0.0,2459519.398,0.001758,0,5.4886518,0.0004019,0,6.921,0.171,0,4580.0,0.642169,0,17.6429,0.844283,0,1434.4,1714.0,11.2303,0.012,0,410.855,0,6119.8,100.9,0,3.69,0.07,0,0.12,0,0.0,0.0,0.0,0.0,0.0,1.0
13597.09,22.87282777777778,5.181,0.058,0.0,-9.42,0.0,2459518.515,0.001951,0,3.7796053,0.0003577,0,0.695,0.518,0,4080.0,562.093,0,11.2162,3.2121,0,47.7257,732.0,12.7692,0.007,0,572.23,0,5892.0,126.6,0,4.3,0.07,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
19213.17,-61.35381388888889,16.155,0.04,0.0,-30.681,0.0,2458332.697,0.001036,0,19.5715862,2.09e-05,0,4.1467964,0.1643243,0,1677.013838,34.52487,0,3.6067731,0.5393815,0,20.1362084,540.2741317,10.9621,0.006,0,123.391,0,4666.1,64.0,0,4.23,0.12,0,0.0625528,0,0.0,0.0,0.0,0.0,0.0,1.0
9708.28,24.102316666666667,-4.055,0.057,0.0,-2.963,0.0,2459884.466,0.002935,0,4.6303272,9.83e-05,0,3.94,0.327,0,9270.0,10.9069,0,13.0324,0.764419,0,958.026,1549.0,12.4333,0.008,0,667.058,0,6701.0,108.6,0,4.31,0.09,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
10618.82,7.859333333333333,-11.054,0.047,0.0,-10.626,0.0,2459517.93,0.001132,0,22.7545332,0.00014,0,3.262,0.257,0,14960.0,5.14532,0,11.7908,0.725752,0,12.7448,526.0,12.4433,0.006,0,322.87,0,5580.0,246.1,0,4.5,0.09,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
10379.57,8.854977777777778,7.278,0.08,0.0,-1.721,0.0,2459520.191,0.001506,0,3.9544873,1.35e-05,0,1.716,0.307,0,4630.0,7.14588,0,9.29453,0.655407,0,195.804,1042.0,12.6345,0.014,0,609.385,0,6002.5,119.4,0,4.22,0.08,0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0
17869.91,31.318666666666665,14.045,0.092,0.0,-13.908,0.0,2459507.736,0.006401,0,11.4420309,0.0002086,0,5.092,0.631,0,2290.0,4.95535,0,4.14274,0.364964,0,83.2925,841.0,11.992,0.006,0,208.746,0,4932.0,304.2,0,4.47,0.12,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
10122.3,20.809427777777778,0.8,0.099,0.0,-1.157,0.0,2459520.904,0.001527,0,3.6136326,0.0001299,0,3.31,0.135,0,7280.0,1.90899,0,12.3259,0.843475,0,674.791,1419.0,12.3857,0.009,0,536.758,0,5957.5,143.5,0,4.18,0.09,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
11268.57,15.359083333333333,1.808,0.084,0.0,-1.831,0.0,2459520.726,0.008269,0,3.6139919,0.0006334,0,2.008,0.365,0,1780.0,8.87114,0,4.08922,0.372453,0,200.83,1048.0,12.5223,0.006,0,331.289,0,5427.0,134.3,0,4.49,0.09,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
23096.29,23.657844444444443,0.944,0.042,0.0,-8.527,0.0,2459520.536,0.004122,0,4.0153167,0.001535,0,3.825,0.293,0,12560.0,13.4395,0,16.8231,1.09473,0,776.308,1470.0,12.8019,0.017,0,778.572,0,6093.9,101.3,0,4.16,0.08,0,0.08,0,0.0,0.0,0.0,0.0,0.0,1.0
18613.46,19.640083333333333,12.755,0.171,0.0,-15.725,0.0,2459522.877,0.001723,0,0.7135221,4.7e-05,0,0.514,0.207,0,4660.0,244.152,0,10.5169,2.06325,0,221.115,1074.0,12.8997,0.006,0,296.179,0,4626.0,271.0,0,4.24,0.11,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
18761.45,22.505925,4.649,0.065,0.0,-17.73,0.0,2459522.341,0.001474,0,2.6429687,0.0001395,0,2.184,0.094,0,17800.0,7.14343,0,13.9715,,0,346.2,1201.0,13.1504,0.006,0,430.82,0,5439.0,122.0,0,4.41,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
11801.63,30.747030555555558,83.165,0.195,0.0,-48.795,0.0,2459494.722,0.001845,0,15.1873222,0.0001001,0,3.535,0.239,0,8710.0,6.47711,0,8.96869,0.535744,0,43.4731,715.0,11.375,0.006,0,225.157,0,5938.0,182.4,0,4.49,0.09,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
24653.07,-4.913544444444445,1.637,0.062,0.0,-3.257,0.0,2458470.817,0.002757,0,4.0350444,2.78e-05,0,2.8526163,0.4046506,0,11850.47226,1109.5808,0,12.5330606,1.699505,0,546.5338871,1233.173045,14.4266,0.009,0,1148.93,0,5945.0,,0,4.46721,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
