,disposition_CONFIRMED,disposition_CANDIDATE,disposition_FALSE POSITIVE,disposition_REFUTED,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,st_rad,st_raderr1,st_radlim,ra,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
2273,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.6527,0.631,0.063,0.0,181.6324078,108.449,13.728,0.019,0.021,0.000522
2274,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.6479,0.61,0.01,0.0,181.6324078,108.449,13.728,0.019,0.021,0.000522
2275,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.51554,0.495,0.05,0.0,183.8088709,143.125,14.96,0.045,0.023,0.000372
2276,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.51574,0.53,0.01,0.0,183.8088709,143.125,14.96,0.045,0.023,0.000372
2277,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.67626,0.63,0.01,0.0,189.0015173,129.356,13.861,0.126,0.019,0.000375
2278,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.67635,0.649,0.065,0.0,189.0015173,129.356,13.861,0.126,0.019,0.000375
2279,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.95486,0.63,0.01,0.0,189.0015173,129.356,13.861,0.126,0.019,0.000375
2280,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.95478,0.649,0.065,0.0,189.0015173,129.356,13.861,0.126,0.019,0.000375
2281,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.342,0.58,0.06,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2282,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.34365,0.526,0.053,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2283,1.0,0.0,0.0,0.0,1.0,3.0,0.0,13.85402,0.526,0.053,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2284,1.0,0.0,0.0,0.0,1.0,3.0,0.0,13.853487,0.526,0.053,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2285,1.0,0.0,0.0,0.0,1.0,3.0,0.0,13.85,0.58,0.06,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2286,1.0,0.0,0.0,0.0,1.0,3.0,0.0,13.85327454047,0.655766,0.067284,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2287,1.0,0.0,0.0,0.0,1.0,3.0,0.0,40.718,0.58,0.06,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2288,1.0,0.0,0.0,0.0,1.0,3.0,0.0,40.6835,0.526,0.053,0.0,65.469614,72.7998,12.773,0.114,0.017,0.00023
2289,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.813149,0.615543,0.019037,0.0,182.699673,150.21,13.4,0.114,0.023,0.000586
2290,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.813143,0.62,0.02,0.0,182.699673,150.21,13.4,0.114,0.023,0.000586
2291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.81314,0.66,0.01,0.0,182.699673,150.21,13.4,0.114,0.023,0.000586
2292,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.365257,0.875749,0.045176,0.0,183.7514959,298.373,12.942,0.069,0.023,0.000177
2293,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.365261,0.88,0.04,0.0,183.7514959,298.373,12.942,0.069,0.023,0.000177
2294,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.3652575,0.86,0.019,0.0,183.7514959,298.373,12.942,0.069,0.023,0.000177
2295,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.062106,0.892097,0.074219,0.0,179.9397081,197.299,11.774,0.024,0.021,0.000546
2296,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.06049,0.95,0.02,0.0,179.9397081,197.299,11.774,0.024,0.021,0.000546
2297,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.90279,0.95,0.02,0.0,179.9397081,197.299,11.774,0.024,0.021,0.000546
2298,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.42205,0.83,0.01,0.0,180.5408896,170.998,11.995,0.029,0.021,0.000616
2299,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.421078,0.829915,0.04479,0.0,180.5408896,170.998,11.995,0.029,0.021,0.000616
2300,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.61856,0.67,0.02,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2301,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.62117,0.544,0.012,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2302,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.6196574,0.71,0.026600000000000002,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2303,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.6188,0.66,0.03,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2304,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.62067,0.64,0.03,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2305,1.0,0.0,0.0,0.0,1.0,3.0,0.0,19.07536,0.64,0.03,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2306,1.0,0.0,0.0,0.0,1.0,3.0,0.0,19.07454,0.71,0.0294,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2307,1.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0702,0.544,0.012,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2308,1.0,0.0,0.0,0.0,1.0,3.0,0.0,19.07863,0.66,0.03,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2309,1.0,0.0,0.0,0.0,1.0,3.0,0.0,19.077,0.67,0.02,0.0,175.0972238,334.967,14.668,0.137,0.023,0.000359
2310,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.705871,0.913754,0.037239,0.0,184.0545174,315.363,12.838,0.16,0.026,0.000311
2311,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.283188,2.568173,0.314886,0.0,183.7938491,916.319,12.718,0.08,0.024,0.000198
2312,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.457747,0.725626,0.019723,0.0,186.0383865,124.433,12.278,0.092,0.024,0.000233
2313,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.45889,0.69,0.01,0.0,186.0383865,124.433,12.278,0.092,0.024,0.000233
2314,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.673117,0.762201,0.018288,0.0,182.3292517,208.529,13.078,0.503,0.024,0.00062
2315,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.355681,1.06,0.1570558,0.0,171.933659,375.67,11.352,0.023,0.019,0.000797
2316,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.3678,1.27,0.22,0.0,171.933659,375.67,11.352,0.023,0.019,0.000797
2317,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.355066,2.196069,0.311279,0.0,171.933659,375.67,11.352,0.023,0.019,0.000797
2318,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.354992,0.803827,0.045272,0.0,184.9004881,134.591,11.332,0.027,0.016,0.001389
2319,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.382745,0.803827,0.045272,0.0,184.9004881,134.591,11.332,0.027,0.016,0.001389
2320,1.0,0.0,0.0,0.0,1.0,3.0,0.0,14.101361,0.803827,0.045272,0.0,184.9004881,134.591,11.332,0.027,0.016,0.001389
2321,1.0,0.0,0.0,0.0,1.0,3.0,0.0,14.06660140645,0.837606,0.041631,0.0,184.9004881,134.591,11.332,0.027,0.016,0.001389
2322,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.527219,1.196219,0.17733,0.0,185.1880932,476.882,12.081,0.046,0.022,0.000236
2323,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.52695,1.61,0.04,0.0,185.1880932,476.882,12.081,0.046,0.022,0.000236
2324,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9785275,1.499,0.088,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2325,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.978541,1.499,0.077,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2326,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.975403,1.18,0.064305,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2327,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.977481,1.829853,0.292874,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2328,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.9783319274,1.47131,0.069525,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2329,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.97748,1.494,0.036,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2330,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.97857,1.46,0.051,0.0,336.5761233,80.8994,8.24,0.03,0.034,0.000392
2331,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.8523,0.904,0.037,0.0,333.1100738,243.935,12.365,0.069,0.024,0.000305
2332,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.853989,0.874211,0.068412,0.0,333.1100738,243.935,12.365,0.069,0.024,0.000305
2333,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.85412,0.88,0.052082399999999994,0.0,333.1100738,243.935,12.365,0.069,0.024,0.000305
2334,1.0,0.0,0.0,0.0,1.0,2.0,0.0,15.8523,0.83,0.087,0.0,333.1100738,243.935,12.365,0.069,0.024,0.000305
2335,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.380803,0.919053,0.048975,0.0,337.0442461,235.867,12.23,0.069,0.021,0.000308
2336,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.38092,0.981,0.025,0.0,337.0442461,235.867,12.23,0.069,0.021,0.000308
2337,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.37961,0.83,0.0745562,0.0,337.0442461,235.867,12.23,0.069,0.021,0.000308
2338,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.9654,0.478,0.043,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2339,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.96832,0.556,0.09,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2340,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.969079,0.600869,0.01684,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2341,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.96753,0.66,0.02,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2342,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.969029,0.626014,0.040506,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2343,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.968216,0.63,0.042069199999999994,0.0,178.3296746,125.106,13.411,0.103,0.021,0.000817
2344,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.5734,1.0849,0.0244,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2345,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.5767206,0.98,0.0775416,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2346,1.0,0.0,0.0,0.0,1.0,2.0,0.0,7.576544,0.981614,0.109454,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2347,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.400047,0.981614,0.109454,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2348,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.3988,1.0849,0.0244,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2349,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.400731,0.98,0.0775416,0.0,335.4506923,392.872,12.668,0.114,0.021,0.000222
2350,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.6228,2.378,0.018,0.0,332.3407712,606.128,12.745,0.092,0.025,0.000215
2351,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.6315915,0.77,0.0843052,0.0,332.3407712,606.128,12.745,0.092,0.025,0.000215
2352,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.628466,1.717458,0.221392,0.0,332.3407712,606.128,12.745,0.092,0.025,0.000215
2353,1.0,0.0,0.0,0.0,1.0,2.0,0.0,14.317001,0.86,0.06448119999999999,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2354,1.0,0.0,0.0,0.0,1.0,2.0,0.0,14.3181,0.824,0.102,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2355,1.0,0.0,0.0,0.0,1.0,2.0,0.0,14.316941,0.868889,0.038272,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2356,1.0,0.0,0.0,0.0,1.0,2.0,0.0,29.6245,0.824,0.102,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2357,1.0,0.0,0.0,0.0,1.0,2.0,0.0,29.62682,0.868889,0.038272,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2358,1.0,0.0,0.0,0.0,1.0,2.0,0.0,29.626,0.857949,0.041315,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2359,1.0,0.0,0.0,0.0,1.0,2.0,0.0,29.626402,0.86,0.0643718,0.0,335.3081368,249.742,12.5,0.08,0.019,0.000235
2360,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.868699,0.843154,0.058015,0.0,60.3752402,228.641,12.523,0.046,0.017,0.000148
2361,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.86639571,1.00118,0.075575,0.0,60.3752402,228.641,12.523,0.046,0.017,0.000148
2362,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.564,0.673,0.052,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2363,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.56204579364,0.758892,0.060945,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2364,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.56325,0.758892,0.074238,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2365,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.562307,0.676,0.008,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.562743,0.63908,0.020199,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2367,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.56236,0.669,0.049,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2368,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.5661401,0.758892,0.074238,0.0,60.7929729,99.9293,12.456,0.069,0.017,0.000186
2369,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.525988,1.420038,0.206457,0.0,52.5035514,247.266,10.836,0.01,0.022,0.000357
2370,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.32944,0.911,0.017,0.0,58.2691796,247.302,12.909,0.069,0.02,0.000199
2371,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.329439,0.86416,0.032656,0.0,58.2691796,247.302,12.909,0.069,0.02,0.000199
2372,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.155185,1.213565,0.086993,0.0,55.2296156,492.167,12.681,0.046,0.02,0.000193
2373,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.74809,0.938,0.055,0.0,52.8888524,214.753,12.382,0.046,0.017,0.00056
2374,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.75470797754,0.889347,0.041688,0.0,52.8888524,214.753,12.382,0.046,0.017,0.00056
2375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.747818,0.887267,0.044076,0.0,52.8888524,214.753,12.382,0.046,0.017,0.00056
2376,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.17110937,0.709349,0.054663,0.0,58.7967878,190.81,12.939,0.103,0.019,0.00038
2377,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.17222,0.639,0.012,0.0,58.7967878,190.81,12.939,0.103,0.019,0.00038
2378,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.172191,0.768067,0.021681,0.0,58.7967878,190.81,12.939,0.103,0.019,0.00038
2379,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.94171,0.249,0.05,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2380,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.94112,0.468,0.019,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2381,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.947328,0.36,0.0424,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2382,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.9418,0.4,0.06,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2383,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.93737167947,0.444516,0.013178,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2384,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.939623,0.411,0.038,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2385,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.940045,0.4445,0.0148,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2386,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.93963,0.411,0.038,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2387,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.94488,0.394,0.038,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2388,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.92801934,0.444516,0.013178,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2389,1.0,0.0,0.0,0.0,1.0,2.0,0.0,32.939614,0.411,0.038,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2390,1.0,0.0,0.0,0.0,1.0,2.0,1.0,8.962,0.411,0.038,0.0,172.560141,38.0266,13.477,0.042,0.019,0.000502
2391,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.86638,0.6867,0.0069,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2392,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.866,0.697439,0.038966,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2393,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.867259,0.65,0.021379199999999998,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2394,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.8665,0.69,0.02,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2395,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.865932,0.681111,0.02103,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2396,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.8656511,0.72,0.01,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2397,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.86528860869,0.697439,0.038955,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2398,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.867209,0.72,0.01,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2399,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.8656,0.638,0.02,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2400,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.865663,0.719,0.025,0.0,126.4643579,203.896,12.557,0.046,0.026,0.0002
2401,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.894252,0.999244,0.077057,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2402,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.894287,1.11,0.04408840000000001,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2403,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.8941,1.06,0.042,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2404,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.893,1.05734,0.046221,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2405,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.893813,1.04,0.043,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2406,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.89442,1.071,0.066,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2407,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.89424037,1.05734,0.046221,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2408,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.894256,1.07,0.02,0.0,127.5541103,360.911,12.669,0.103,0.021,0.000189
2409,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.73730765,0.790862,0.051899,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2410,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.736893,0.822,0.041,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2411,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.7369696,0.789,0.025,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2412,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.736834,0.82,0.025179799999999995,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2413,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.736837,0.8,0.01,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2414,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.736884,0.790138,0.031997,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2415,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.737,0.790862,0.051899,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2416,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.7369683,0.793,0.013,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.7369729,0.8,0.01,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2418,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.7369669,0.79,0.04,0.0,130.180046,154.83,11.833,0.069,0.023,0.000589
2419,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.469285,0.87,0.04,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2420,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.469269,0.873283,0.037412,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2421,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.469287,0.984,0.026,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2422,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.792635,0.97,0.02,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2423,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.7930529,0.968558,0.052055,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2424,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.792,0.968558,0.052055,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2425,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.792613,0.92,0.0403044,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2426,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.787992,0.87,0.04,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2427,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.79274,0.984,0.026,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2428,1.0,0.0,0.0,0.0,1.0,3.0,0.0,10.793471,0.873283,0.037412,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2429,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.631964,0.97,0.02,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2430,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.6302,0.984,0.026,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2431,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.634594,0.92,0.030882399999999997,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2432,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.620344,0.87,0.04,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2433,1.0,0.0,0.0,0.0,1.0,3.0,0.0,22.629496,0.873283,0.037412,0.0,125.007177,329.041,12.867,0.08,0.02,0.000143
2434,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.9780102,0.75,0.01,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2435,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.995731,0.78,0.01,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2436,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.995848,0.79,0.0330578,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2437,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.994,0.767142,0.042084,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2438,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.99291698,0.767142,0.042084,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2439,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.993435,0.764371,0.033121,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2440,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.996,0.816,0.038,0.0,129.1405227,75.5857,10.345,0.009,0.02,0.000315
2441,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.6161,0.891,0.0072,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2442,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.616646,0.914349,0.043838,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2443,1.0,0.0,0.0,0.0,1.0,2.0,0.0,10.616384,0.94,0.03,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2444,1.0,0.0,0.0,0.0,1.0,2.0,0.0,52.713494,0.94,0.03,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2445,1.0,0.0,0.0,0.0,1.0,2.0,0.0,52.714072,0.7256184,0.0262152,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2446,1.0,0.0,0.0,0.0,1.0,2.0,0.0,52.7099,0.891,0.0072,0.0,130.2596625,268.357,12.235,0.08,0.019,0.000189
2447,1.0,0.0,0.0,0.0,1.0,1.0,0.0,41.4661,1.0574,0.0145,0.0,135.3350487,330.739,12.413,0.114,0.021,0.000177
2448,1.0,0.0,0.0,0.0,1.0,1.0,0.0,41.474219,0.98083,0.075464,0.0,135.3350487,330.739,12.413,0.114,0.021,0.000177
2449,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.773981,0.894913,0.041087,0.0,132.5235618,330.916,13.102,0.069,0.021,0.000247
2450,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.77401,0.83,0.11,0.0,132.5235618,330.916,13.102,0.069,0.021,0.000247
2451,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.773987,0.919,0.035,0.0,132.5235618,330.916,13.102,0.069,0.021,0.000247
2452,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.77392,0.92,0.02,0.0,132.5235618,330.916,13.102,0.069,0.021,0.000247
2453,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.871512,0.83,0.11,0.0,132.5235618,330.916,13.102,0.069,0.021,0.000247
